Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,EPL,272,Dejan Lovren,hr CRO,DF,Liverpool,30,1989,10,9,777,0,1,0,0,1,0
2019-2020,EPL,273,Matthew Lowton,eng ENG,DF,Burnley,30,1989,17,17,"1,530",0,1,0,0,2,0
2019-2020,EPL,274,David Luiz,br BRA,DF,Arsenal,32,1987,33,32,"2,809",2,1,0,0,5,2
2019-2020,EPL,275,Douglas Luiz,br BRA,MF,Aston Villa,21,1998,36,28,"2,612",3,2,0,0,8,0
2019-2020,EPL,276,John Lundstram,eng ENG,MF,Sheffield Utd,25,1994,34,26,"2,458",5,3,0,0,5,0
2019-2020,EPL,277,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,20,1998,9,4,352,0,0,0,0,0,0
2019-2020,EPL,278,James Maddison,eng ENG,MF,Leicester City,22,1996,31,29,"2,624",6,3,0,0,4,0
2019-2020,EPL,279,Harry Maguire,eng ENG,DF,Manchester Utd,26,1993,38,38,"3,420",1,1,0,0,6,0
2019-2020,EPL,280,Riyad Mahrez,dz ALG,FW,Manchester City,28,1991,33,21,"1,944",11,9,1,1,0,0
2019-2020,EPL,281,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,21,1997,20,15,"1,386",0,2,0,0,6,1
2019-2020,EPL,282,Sadio Mané,sn SEN,FW,Liverpool,27,1992,35,31,"2,747",18,7,0,0,3,0
2019-2020,EPL,283,Javier Manquillo,es ESP,DF,Newcastle Utd,25,1994,21,18,"1,599",0,1,0,0,5,0
2019-2020,EPL,284,Solly March,eng ENG,"DF,FW",Brighton,25,1994,19,11,"1,143",0,1,0,0,2,0
2019-2020,EPL,285,Pablo Marí,es ESP,DF,Arsenal,25,1993,2,2,113,0,0,0,0,0,0
2019-2020,EPL,286,Adrian Mariappa,jm JAM,DF,Watford,32,1986,20,15,"1,513",0,0,0,0,6,1
2019-2020,EPL,287,Anthony Martial,fr FRA,FW,Manchester Utd,23,1995,32,31,"2,624",17,6,0,1,1,0
2019-2020,EPL,288,David Martin,eng ENG,GK,West Ham,33,1986,5,4,436,0,0,0,0,1,0
2019-2020,EPL,289,Josh Martin,eng ENG,FW,Norwich City,17,2001,5,0,37,0,0,0,0,0,0
2019-2020,EPL,290,Martinelli,br BRA,FW,Arsenal,18,2001,14,6,663,3,0,0,0,1,0
2019-2020,EPL,291,Emiliano Martínez,ar ARG,GK,Arsenal,26,1992,9,8,771,0,0,0,0,2,0
2019-2020,EPL,292,Adam Masina,it ITA,DF,Watford,25,1994,26,20,"1,821",1,0,0,0,3,0
2019-2020,EPL,293,Arthur Masuaku,cd COD,DF,West Ham,25,1993,17,10,937,0,1,0,0,6,1
2019-2020,EPL,294,Juan Mata,es ESP,"MF,FW",Manchester Utd,31,1988,19,8,758,0,2,0,0,1,0
2019-2020,EPL,295,Nemanja Matić,rs SRB,MF,Manchester Utd,30,1988,21,18,"1,581",0,2,0,0,3,0
2019-2020,EPL,296,Joël Matip,cm CMR,DF,Liverpool,27,1991,9,8,703,1,0,0,0,0,0
2019-2020,EPL,297,Neal Maupay,fr FRA,FW,Brighton,22,1996,37,30,"2,766",10,3,1,2,3,0
2019-2020,EPL,298,James McArthur,sco SCO,MF,Crystal Palace,31,1987,37,37,"3,090",0,3,0,0,6,0
2019-2020,EPL,299,Oliver McBurnie,sco SCO,FW,Sheffield Utd,23,1996,36,24,"2,113",6,0,0,0,4,0
2019-2020,EPL,300,Alex McCarthy,eng ENG,GK,Southampton,29,1989,28,28,"2,520",0,0,0,0,0,0
2019-2020,EPL,301,James McCarthy,ie IRL,MF,Crystal Palace,28,1990,33,16,"1,680",0,0,0,0,9,0
2019-2020,EPL,302,John McGinn,sco SCO,MF,Aston Villa,24,1994,28,27,"2,312",3,3,0,0,3,0
2019-2020,EPL,303,David McGoldrick,ie IRL,FW,Sheffield Utd,31,1987,28,22,"1,815",2,2,0,0,2,0
2019-2020,EPL,304,Michael McGovern,nir NIR,GK,Norwich City,35,1984,2,1,159,0,0,0,0,0,0
2019-2020,EPL,305,Kenny McLean,sco SCO,MF,Norwich City,27,1992,37,32,"2,968",1,1,0,0,5,0
2019-2020,EPL,306,Dwight McNeil,eng ENG,MF,Burnley,19,1999,38,38,"3,338",2,6,0,0,5,0
2019-2020,EPL,307,Scott McTominay,sco SCO,MF,Manchester Utd,22,1996,27,20,"1,772",4,1,0,0,2,0
2019-2020,EPL,308,Ben Mee,eng ENG,DF,Burnley,29,1989,32,32,"2,880",1,1,0,0,7,0
2019-2020,EPL,309,Benjamin Mendy,fr FRA,DF,Manchester City,25,1994,19,18,"1,492",0,2,0,0,3,0
2019-2020,EPL,310,Nampalys Mendy,fr FRA,MF,Leicester City,27,1992,7,4,291,0,0,0,0,0,0
2019-2020,EPL,311,Chris Mepham,wal WAL,DF,Bournemouth,21,1997,12,10,912,1,0,0,0,1,0
2019-2020,EPL,312,Max Meyer,de GER,"MF,FW",Crystal Palace,23,1995,17,6,655,0,0,0,0,1,0
2019-2020,EPL,313,Luka Milivojević,rs SRB,MF,Crystal Palace,28,1991,31,28,"2,513",3,1,2,2,12,0
2019-2020,EPL,314,James Milner,eng ENG,"MF,DF",Liverpool,33,1986,22,9,937,2,2,2,2,4,0
2019-2020,EPL,315,Yerry Mina,co COL,DF,Everton,24,1994,29,25,"2,284",2,1,0,0,3,0
2019-2020,EPL,316,Takumi Minamino,jp JPN,"FW,MF",Liverpool,24,1995,10,2,249,0,0,0,0,0,0
2019-2020,EPL,317,Tyrone Mings,eng ENG,DF,Aston Villa,26,1993,33,33,"2,902",2,2,0,0,7,0
2019-2020,EPL,318,Tyrick Mitchell,eng ENG,DF,Crystal Palace,19,1999,4,2,195,0,0,0,0,1,0
2019-2020,EPL,319,Henrikh Mkhitaryan,am ARM,FW,Arsenal,30,1989,3,1,112,0,0,0,0,1,0
2019-2020,EPL,320,Nacho Monreal,es ESP,DF,Arsenal,33,1986,3,3,270,0,0,0,0,0,0
2019-2020,EPL,321,Martín Montoya,es ESP,DF,Brighton,28,1991,27,23,"1,896",0,1,0,0,5,0
2019-2020,EPL,322,Simon Moore,eng ENG,GK,Sheffield Utd,29,1990,2,2,180,0,0,0,0,0,0
2019-2020,EPL,323,Aaron Mooy,au AUS,"MF,FW",Brighton,28,1990,31,25,"2,085",2,2,0,0,3,1
2019-2020,EPL,324,Wesley Moraes,br BRA,FW,Aston Villa,22,1996,21,21,"1,782",5,1,0,1,3,0
2019-2020,EPL,325,Wes Morgan,jm JAM,DF,Leicester City,35,1984,11,4,436,0,0,0,0,0,0
2019-2020,EPL,326,Ravel Morrison,eng ENG,MF,Sheffield Utd,26,1993,1,0,13,0,0,0,0,0,0
2019-2020,EPL,327,Mason Mount,eng ENG,"MF,FW",Chelsea,20,1999,37,32,"2,867",7,5,0,0,3,0
2019-2020,EPL,328,Lucas Moura,br BRA,"FW,MF",Tottenham,26,1992,35,25,"2,242",4,4,0,0,3,0
2019-2020,EPL,329,Lys Mousset,fr FRA,FW,Sheffield Utd,23,1996,30,11,"1,240",6,4,0,0,1,0
2019-2020,EPL,330,João Moutinho,pt POR,MF,Wolves,32,1986,38,34,"3,108",1,6,0,0,7,0
2019-2020,EPL,331,Glenn Murray,eng ENG,FW,Brighton,35,1983,23,7,797,1,1,0,0,0,0
2019-2020,EPL,332,Shkodran Mustafi,de GER,DF,Arsenal,27,1992,15,13,"1,207",0,1,0,0,2,0
2019-2020,EPL,333,Yoshinori Mutō,jp JPN,"FW,MF",Newcastle Utd,27,1992,8,2,212,0,0,0,0,0,0
2019-2020,EPL,334,Georges-Kévin N'Koudou,fr FRA,FW,Tottenham,24,1995,1,0,3,0,0,0,0,0,0
2019-2020,EPL,335,Marvelous Nakamba,zw ZIM,MF,Aston Villa,25,1994,29,19,"1,836",0,0,0,0,5,0
2019-2020,EPL,336,Wilfred Ndidi,ng NGA,MF,Leicester City,22,1996,32,29,"2,674",2,1,0,0,6,0
2019-2020,EPL,337,Tanguy Ndombele,fr FRA,MF,Tottenham,22,1996,21,12,"1,009",2,2,0,0,3,0
2019-2020,EPL,338,Reiss Nelson,eng ENG,FW,Arsenal,19,1999,17,7,631,1,0,0,0,1,0
2019-2020,EPL,339,Pedro Neto,pt POR,"FW,MF",Wolves,19,2000,29,9,939,3,3,0,0,3,0
2019-2020,EPL,340,Rúben Neves,pt POR,MF,Wolves,22,1997,38,35,"3,056",2,2,0,0,9,0
2019-2020,EPL,341,Jeremy Ngakia,eng ENG,DF,West Ham,18,2000,5,5,440,0,0,0,0,0,0
2019-2020,EPL,342,Oumar Niasse,sn SEN,FW,Everton,29,1990,3,0,22,0,0,0,0,0,0
2019-2020,EPL,343,Eddie Nketiah,eng ENG,FW,Arsenal,20,1999,13,7,633,2,0,0,0,0,1
2019-2020,EPL,344,Mark Noble,eng ENG,MF,West Ham,32,1987,33,32,"2,674",4,3,3,3,5,0
2019-2020,EPL,345,Oliver Norwood,nir NIR,MF,Sheffield Utd,28,1991,38,37,"3,090",1,1,1,1,8,0
2019-2020,EPL,346,Ørjan Nyland,no NOR,GK,Aston Villa,28,1990,7,5,539,0,0,0,0,0,0
2019-2020,EPL,347,Jack O'Connell,eng ENG,DF,Sheffield Utd,25,1994,33,32,"2,916",0,1,0,0,4,0
2019-2020,EPL,348,Michael Obafemi,ie IRL,FW,Southampton,19,2000,21,8,665,3,2,0,0,1,0
2019-2020,EPL,349,Angelo Ogbonna,it ITA,DF,West Ham,31,1988,31,31,"2,786",2,0,0,0,4,0
2019-2020,EPL,350,Divock Origi,be BEL,FW,Liverpool,24,1995,28,7,717,4,1,0,0,1,0
2019-2020,EPL,351,Ben Osborn,eng ENG,"MF,DF",Sheffield Utd,24,1994,13,6,594,0,0,0,0,0,0
2019-2020,EPL,352,Nicolás Otamendi,ar ARG,DF,Manchester City,31,1988,24,18,"1,715",2,0,0,0,3,0
2019-2020,EPL,353,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,25,1993,30,17,"1,485",4,1,0,0,1,0
2019-2020,EPL,354,Mesut Özil,de GER,MF,Arsenal,30,1988,18,18,"1,438",1,2,0,0,1,0
2019-2020,EPL,355,Emerson Palmieri,it ITA,DF,Chelsea,24,1994,15,13,"1,024",0,0,0,0,3,0
2019-2020,EPL,356,Sokratis Papastathopoulos,gr GRE,DF,Arsenal,31,1988,19,19,"1,696",2,0,0,0,6,0
2019-2020,EPL,357,Troy Parrott,ie IRL,MF,Tottenham,17,2002,2,0,7,0,0,0,0,0,0
2019-2020,EPL,358,Rui Patrício,pt POR,GK,Wolves,31,1988,38,38,"3,420",0,0,0,0,0,0
2019-2020,EPL,359,Pedro,es ESP,FW,Chelsea,32,1987,11,8,661,1,1,0,0,1,0
2019-2020,EPL,360,João Pedro,br BRA,"FW,MF",Watford,17,2001,3,0,25,0,0,0,0,0,0
2019-2020,EPL,361,Nicolas Pépé,ci CIV,FW,Arsenal,24,1995,31,22,"2,010",5,6,1,1,4,0
2019-2020,EPL,362,Andreas Pereira,br BRA,"MF,FW",Manchester Utd,23,1996,25,18,"1,484",1,3,0,0,3,0
2019-2020,EPL,363,Ricardo Pereira,pt POR,DF,Leicester City,25,1993,28,28,"2,520",3,2,0,0,1,0
2019-2020,EPL,364,Roberto Pereyra,ar ARG,"FW,MF",Watford,28,1991,28,17,"1,648",3,0,1,1,4,0
2019-2020,EPL,365,Ayoze Pérez,es ESP,"MF,FW",Leicester City,26,1993,33,26,"2,004",8,4,1,1,0,0
2019-2020,EPL,366,Jordan Pickford,eng ENG,GK,Everton,25,1994,38,38,"3,420",0,0,0,0,2,0
2019-2020,EPL,367,Brandon Pierrick,eng ENG,MF,Crystal Palace,17,2001,2,0,15,0,0,0,0,0,0
2019-2020,EPL,368,Erik Pieters,nl NED,"DF,MF",Burnley,30,1988,24,21,"1,878",0,4,0,0,2,0
2019-2020,EPL,369,Daniel Podence,pt POR,"FW,MF",Wolves,23,1995,9,3,289,1,0,0,0,0,0
2019-2020,EPL,370,Paul Pogba,fr FRA,MF,Manchester Utd,26,1993,16,13,"1,204",1,3,0,1,1,0
2019-2020,EPL,371,Nick Pope,eng ENG,GK,Burnley,27,1992,38,38,"3,420",0,0,0,0,1,0
2019-2020,EPL,372,Dennis Praet,be BEL,MF,Leicester City,25,1994,27,12,"1,134",1,2,0,0,2,0
2019-2020,EPL,373,Sebastian Prödl,at AUT,DF,Watford,32,1987,1,1,56,0,0,0,0,0,0
2019-2020,EPL,374,Davy Pröpper,nl NED,MF,Brighton,27,1991,35,32,"2,829",1,2,0,0,4,0
2019-2020,EPL,375,Teemu Pukki,fi FIN,FW,Norwich City,29,1990,36,33,"2,886",11,3,2,2,3,0
2019-2020,EPL,376,Christian Pulisic,us USA,FW,Chelsea,20,1998,25,19,"1,722",9,4,0,0,0,0
2019-2020,EPL,377,Ignacio Pussetto,ar ARG,"FW,DF",Watford,23,1995,7,0,74,0,0,0,0,1,0
2019-2020,EPL,378,Domingos Quina,pt POR,MF,Watford,19,1999,4,0,22,0,0,0,0,0,0
2019-2020,EPL,379,Aaron Ramsdale,eng ENG,GK,Bournemouth,21,1998,37,37,"3,330",0,1,0,0,0,0
2019-2020,EPL,380,Darren Randolph,ie IRL,GK,West Ham,32,1987,2,2,180,0,0,0,0,0,0
2019-2020,EPL,381,Marcus Rashford,eng ENG,FW,Manchester Utd,21,1997,31,31,"2,643",17,7,6,8,3,0
2019-2020,EPL,382,Nathan Redmond,eng ENG,"MF,FW",Southampton,25,1994,32,32,"2,762",4,4,0,0,2,0
2019-2020,EPL,383,Pepe Reina,es ESP,GK,Aston Villa,36,1982,12,12,"1,080",0,0,0,0,1,0
2019-2020,EPL,384,Declan Rice,eng ENG,MF,West Ham,20,1999,38,38,"3,420",1,3,0,0,6,0
2019-2020,EPL,385,Richarlison,br BRA,FW,Everton,22,1997,36,36,"3,070",13,3,0,0,8,0
2019-2020,EPL,386,Diego Rico,es ESP,DF,Bournemouth,26,1993,27,27,"2,332",0,4,0,0,6,0
2019-2020,EPL,387,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,22,1996,17,7,769,0,0,0,0,0,0
2019-2020,EPL,388,Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,29,1989,18,14,"1,315",2,1,0,1,4,0
2019-2020,EPL,389,Roberto,es ESP,GK,West Ham,33,1986,8,7,687,0,0,0,0,0,0
2019-2020,EPL,390,Patrick Roberts,eng ENG,"MF,FW",Norwich City,22,1997,3,0,26,0,0,0,0,0,0
2019-2020,EPL,391,Andrew Robertson,sco SCO,DF,Liverpool,25,1994,36,34,"3,111",2,12,0,0,2,0
2019-2020,EPL,392,Callum Robinson,ie IRL,FW,Sheffield Utd,24,1995,16,9,676,1,1,0,0,1,0
2019-2020,EPL,393,Jack Robinson,eng ENG,DF,Sheffield Utd,25,1993,6,6,504,0,0,0,0,0,0
2019-2020,EPL,394,Rodri,es ESP,MF,Manchester City,23,1996,35,29,"2,486",3,2,0,0,8,0
2019-2020,EPL,395,Jay Rodriguez,eng ENG,FW,Burnley,30,1989,36,20,"2,016",8,1,1,1,1,0
2019-2020,EPL,396,Jack Rodwell,eng ENG,MF,Sheffield Utd,28,1991,1,0,16,0,0,0,0,0,0
2019-2020,EPL,397,Marcos Rojo,ar ARG,DF,Manchester Utd,29,1990,3,1,122,0,0,0,0,1,0
2019-2020,EPL,398,Oriol Romeu,es ESP,MF,Southampton,27,1991,30,20,"1,860",0,0,0,0,5,0
2019-2020,EPL,399,Danny Rose,eng ENG,DF,Newcastle Utd,29,1990,11,10,863,0,0,0,0,2,0
2019-2020,EPL,400,Danny Rose,eng ENG,DF,Tottenham,29,1990,12,10,893,0,0,0,0,5,0
2019-2020,EPL,401,Antonio Rüdiger,de GER,DF,Chelsea,26,1993,20,19,"1,710",2,0,0,0,3,0
2019-2020,EPL,402,Lukas Rupp,de GER,"FW,MF",Norwich City,28,1991,12,8,695,0,0,0,0,1,0
2019-2020,EPL,403,Mathew Ryan,au AUS,GK,Brighton,27,1992,38,38,"3,420",0,0,0,0,0,0
2019-2020,EPL,404,Allan Saint-Maximin,fr FRA,"MF,FW",Newcastle Utd,22,1997,26,23,"1,863",3,4,0,0,0,0
2019-2020,EPL,405,Romain Saïss,ma MAR,DF,Wolves,29,1990,33,31,"2,705",2,1,0,0,12,1
2019-2020,EPL,406,Bukayo Saka,eng ENG,"DF,FW",Arsenal,17,2001,26,19,"1,753",1,5,0,0,6,0
2019-2020,EPL,407,Mamadou Sakho,fr FRA,DF,Crystal Palace,29,1990,14,11,931,0,0,0,0,1,1
2019-2020,EPL,408,Mohamed Salah,eg EGY,FW,Liverpool,27,1992,34,33,"2,876",19,10,3,3,1,0
2019-2020,EPL,409,Mbwana Samatta,tz TAN,FW,Aston Villa,26,1992,14,11,943,1,0,0,0,1,0
2019-2020,EPL,410,Carlos Sánchez,co COL,"MF,DF",West Ham,33,1986,6,1,117,0,0,0,0,0,0
2019-2020,EPL,411,Davinson Sánchez,co COL,DF,Tottenham,23,1996,29,27,"2,431",0,0,0,0,6,0
2019-2020,EPL,412,Leroy Sané,de GER,FW,Manchester City,23,1996,1,0,12,0,0,0,0,0,0
2019-2020,EPL,413,Ismaila Sarr,sn SEN,"FW,MF",Watford,21,1998,28,22,"2,028",5,4,0,0,1,0
2019-2020,EPL,414,Fabian Schär,ch SUI,"DF,MF",Newcastle Utd,27,1991,22,18,"1,672",2,0,0,0,5,0
2019-2020,EPL,415,Ezequiel Schelotto,it ITA,DF,Brighton,30,1989,8,4,361,0,0,0,0,2,0
2019-2020,EPL,416,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,26,1992,17,11,"1,036",3,1,0,0,2,0
2019-2020,EPL,417,Kasper Schmeichel,dk DEN,GK,Leicester City,32,1986,38,38,"3,420",0,0,0,0,2,0
2019-2020,EPL,418,Morgan Schneiderlin,fr FRA,MF,Everton,29,1989,15,12,"1,001",0,0,0,0,6,1
2019-2020,EPL,419,Ryan Sessegnon,eng ENG,DF,Tottenham,19,2000,6,4,342,0,0,0,0,0,0
2019-2020,EPL,420,Xherdan Shaqiri,ch SUI,FW,Liverpool,27,1991,7,2,185,1,0,0,0,0,0
2019-2020,EPL,421,Billy Sharp,eng ENG,FW,Sheffield Utd,33,1986,25,10,"1,051",3,2,0,0,1,1
2019-2020,EPL,422,Luke Shaw,eng ENG,DF,Manchester Utd,24,1995,24,20,"1,733",0,0,0,0,7,0
2019-2020,EPL,423,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,27,1992,26,25,"2,119",6,2,0,0,3,0
2019-2020,EPL,424,Djibril Sidibé,fr FRA,DF,Everton,27,1992,25,18,"1,824",0,4,0,0,3,0
2019-2020,EPL,425,Gylfi Sigurðsson,is ISL,MF,Everton,29,1989,35,28,"2,560",2,3,1,1,3,0
2019-2020,EPL,426,Bernardo Silva,pt POR,"FW,MF",Manchester City,24,1994,34,23,"2,030",6,7,0,0,5,0
2019-2020,EPL,427,David Silva,es ESP,MF,Manchester City,33,1986,27,22,"1,826",6,10,0,0,0,0
2019-2020,EPL,428,Jack Simpson,eng ENG,DF,Bournemouth,22,1996,4,1,241,0,0,0,0,0,0
2019-2020,EPL,429,Moussa Sissoko,fr FRA,MF,Tottenham,29,1989,29,28,"2,452",2,1,0,0,8,0
2019-2020,EPL,430,Oliver Skipp,eng ENG,"MF,DF",Tottenham,18,2000,7,1,77,0,0,0,0,0,0
2019-2020,EPL,431,William Smallbone,ie IRL,MF,Southampton,19,2000,9,4,393,0,2,0,0,0,0
2019-2020,EPL,432,Adam Smith,eng ENG,DF,Bournemouth,28,1991,24,24,"2,055",0,1,0,0,7,0
2019-2020,EPL,433,Emile Smith-Rowe,eng ENG,MF,Arsenal,19,2000,2,1,97,0,0,0,0,0,0
2019-2020,EPL,434,Robert Snodgrass,sco SCO,"MF,FW",West Ham,31,1987,24,17,"1,509",5,5,0,0,4,0
2019-2020,EPL,435,Cédric Soares,pt POR,DF,Southampton,27,1991,16,16,"1,306",0,1,0,0,1,0
2019-2020,EPL,436,Cédric Soares,pt POR,DF,Arsenal,27,1991,5,3,249,1,0,0,0,0,0
2019-2020,EPL,437,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,21,1997,32,17,"1,651",3,1,0,0,1,0
2019-2020,EPL,438,Tomáš Souček,cz CZE,MF,West Ham,24,1995,13,12,"1,040",3,0,0,0,0,0
2019-2020,EPL,439,Çağlar Söyüncü,tr TUR,DF,Leicester City,23,1996,34,34,"3,036",1,1,0,0,4,1
2019-2020,EPL,440,Dennis Srbeny,de GER,"MF,FW",Norwich City,25,1994,8,0,47,1,0,0,0,0,0
2019-2020,EPL,441,Jack Stacey,eng ENG,DF,Bournemouth,23,1996,19,17,"1,549",0,2,0,0,2,0
2019-2020,EPL,442,Junior Stanislas,eng ENG,"MF,DF",Bournemouth,29,1989,15,7,712,3,0,1,1,1,0
2019-2020,EPL,443,Jed Steer,eng ENG,GK,Aston Villa,26,1992,1,1,7,0,0,0,0,0,0
2019-2020,EPL,444,Dale Stephens,eng ENG,MF,Brighton,30,1989,33,28,"2,530",0,1,0,0,8,0
2019-2020,EPL,445,Jack Stephens,eng ENG,DF,Southampton,25,1994,28,27,"2,451",1,3,0,0,4,1
2019-2020,EPL,446,Raheem Sterling,eng ENG,FW,Manchester City,24,1994,33,30,"2,651",20,1,0,2,5,0
2019-2020,EPL,447,Enda Stevens,ie IRL,DF,Sheffield Utd,29,1990,38,38,"3,345",2,4,0,0,7,0
2019-2020,EPL,448,Marco Stiepermann,de GER,MF,Norwich City,28,1991,24,14,"1,180",0,0,0,0,6,0
2019-2020,EPL,449,John Stones,eng ENG,DF,Manchester City,25,1994,16,12,"1,122",0,0,0,0,0,0
2019-2020,EPL,450,Isaac Success,ng NGA,"FW,MF",Watford,23,1996,5,0,70,0,0,0,0,1,0
2019-2020,EPL,451,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,30,1989,3,1,137,0,0,0,0,0,0
2019-2020,EPL,452,Andrew Surman,eng ENG,MF,Bournemouth,32,1986,5,2,235,0,0,0,0,1,0
2019-2020,EPL,453,Sam Surridge,eng ENG,FW,Bournemouth,21,1998,4,0,27,0,0,0,0,0,0
2019-2020,EPL,454,Japhet Tanganga,eng ENG,DF,Tottenham,20,1999,6,6,525,0,0,0,0,1,0
2019-2020,EPL,455,Matt Targett,eng ENG,DF,Aston Villa,23,1995,28,27,"2,291",1,2,0,0,4,0
2019-2020,EPL,456,James Tarkowski,eng ENG,DF,Burnley,26,1992,38,38,"3,420",2,2,0,0,10,0
2019-2020,EPL,457,Charlie Taylor,eng ENG,DF,Burnley,25,1993,24,22,"1,945",0,1,0,0,3,0
2019-2020,EPL,458,Neil Taylor,wal WAL,DF,Aston Villa,30,1989,14,11,"1,091",0,0,0,0,2,0
2019-2020,EPL,459,Nathan Tella,eng ENG,FW,Southampton,20,1999,1,0,3,0,0,0,0,0,0
2019-2020,EPL,460,Alexander Tettey,no NOR,"MF,DF",Norwich City,33,1986,30,28,"2,338",1,1,0,0,5,0
2019-2020,EPL,461,Jordan Thomas,eng ENG,FW,Norwich City,,,1,0,1,0,0,0,0,0,0
2019-2020,EPL,462,Luke Thomas,eng ENG,DF,Leicester City,,,3,3,267,0,1,0,0,0,0
2019-2020,EPL,463,Max Thompson,eng ENG,FW,Burnley,17,2002,1,0,3,0,0,0,0,0,0
2019-2020,EPL,464,Youri Tielemans,be BEL,MF,Leicester City,22,1997,37,32,"2,828",3,6,0,0,2,0
2019-2020,EPL,465,Kieran Tierney,sco SCO,DF,Arsenal,22,1997,15,12,989,1,1,0,0,2,0
2019-2020,EPL,466,James Tomkins,eng ENG,DF,Crystal Palace,30,1989,18,18,"1,582",1,1,0,0,5,0
2019-2020,EPL,467,Fikayo Tomori,eng ENG,DF,Chelsea,21,1997,15,15,"1,291",1,0,0,0,3,0
2019-2020,EPL,468,Lucas Torreira,uy URU,MF,Arsenal,23,1996,29,17,"1,512",1,1,0,0,7,0
2019-2020,EPL,469,Cenk Tosun,tr TUR,FW,Crystal Palace,28,1991,5,2,177,1,0,0,0,0,0
2019-2020,EPL,470,Cenk Tosun,tr TUR,FW,Everton,28,1991,5,2,291,1,0,0,0,0,0
2019-2020,EPL,471,Andros Townsend,eng ENG,MF,Crystal Palace,28,1991,24,14,"1,294",1,1,0,0,0,0
2019-2020,EPL,472,Adama Traoré,es ESP,"FW,MF",Wolves,23,1996,37,27,"2,605",4,9,0,0,1,0
2019-2020,EPL,473,Mark Travers,ie IRL,GK,Bournemouth,20,1999,1,1,90,0,0,0,0,0,0
2019-2020,EPL,474,Trézéguet,eg EGY,"FW,MF",Aston Villa,24,1994,34,20,"1,950",6,1,0,0,4,1
2019-2020,EPL,475,Leandro Trossard,be BEL,"FW,MF",Brighton,24,1994,31,22,"2,011",5,3,0,0,0,0
2019-2020,EPL,476,Tom Trybull,de GER,MF,Norwich City,26,1993,16,14,"1,130",0,0,0,0,2,0
2019-2020,EPL,477,Axel Tuanzebe,eng ENG,DF,Manchester Utd,21,1997,5,2,189,0,0,0,0,0,0
2019-2020,EPL,478,Yan Valery,fr FRA,DF,Southampton,20,1999,11,10,779,0,0,0,0,1,0
2019-2020,EPL,479,Jesús Vallejo,es ESP,DF,Wolves,22,1997,2,1,163,0,0,0,0,1,0
2019-2020,EPL,480,Jamie Vardy,eng ENG,FW,Leicester City,32,1987,35,34,"3,033",23,5,4,5,2,0
2019-2020,EPL,481,Indiana Vassilev,us USA,"FW,MF",Aston Villa,18,2001,4,0,51,0,0,0,0,0,0
2019-2020,EPL,482,Jan Vertonghen,be BEL,DF,Tottenham,32,1987,23,19,"1,645",1,1,0,0,2,0
2019-2020,EPL,483,Jannik Vestergaard,dk DEN,DF,Southampton,26,1992,19,17,"1,497",1,0,0,0,3,0
2019-2020,EPL,484,Rúben Vinagre,pt POR,DF,Wolves,20,1999,16,6,652,0,0,0,0,1,0
2019-2020,EPL,485,Jake Vokins,eng ENG,DF,Southampton,19,2000,1,1,90,0,0,0,0,0,0
2019-2020,EPL,486,Mario Vrančić,ba BIH,MF,Norwich City,30,1989,20,6,636,1,0,0,0,3,0
2019-2020,EPL,487,Matěj Vydra,cz CZE,FW,Burnley,27,1992,19,7,819,2,1,0,0,0,0
2019-2020,EPL,488,Theo Walcott,eng ENG,"MF,FW",Everton,30,1989,25,17,"1,287",2,3,0,0,1,0
2019-2020,EPL,489,Kyle Walker,eng ENG,DF,Manchester City,29,1990,29,28,"2,392",1,4,0,0,5,0
2019-2020,EPL,490,Kyle Walker-Peters,eng ENG,DF,Tottenham,22,1997,3,3,241,0,0,0,0,0,0
2019-2020,EPL,491,Kyle Walker-Peters,eng ENG,DF,Southampton,22,1997,10,7,703,0,0,0,0,1,0
2019-2020,EPL,492,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,21,1997,35,34,"3,070",0,4,0,0,8,0
2019-2020,EPL,493,Victor Wanyama,ke KEN,MF,Tottenham,28,1991,2,0,25,0,0,0,0,1,0
2019-2020,EPL,494,Joel Ward,eng ENG,DF,Crystal Palace,29,1989,29,27,"2,382",0,0,0,0,4,0
2019-2020,EPL,495,James Ward-Prowse,eng ENG,"MF,DF",Southampton,24,1994,38,38,"3,420",5,3,1,3,9,0
2019-2020,EPL,496,Kelland Watts,eng ENG,DF,Newcastle Utd,19,1999,1,0,17,0,0,0,0,0,0
2019-2020,EPL,497,Adam Webster,eng ENG,DF,Brighton,24,1995,31,31,"2,668",3,1,0,0,4,0
2019-2020,EPL,498,Danny Welbeck,eng ENG,"FW,MF",Watford,28,1990,18,8,822,2,0,0,0,0,0
