Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2017-2018,La Liga,276,Michael Krohn-Dehli,dk DEN,"MF,FW",Sevilla,34,1983,13,5,540,1,0,0,0,0,0
2017-2018,La Liga,277,Toni Kroos,de GER,MF,Real Madrid,27,1990,27,26,"2,261",5,5,0,0,4,0
2017-2018,La Liga,278,Zdravko Kuzmanović,rs SRB,MF,Málaga,29,1987,8,6,480,0,1,0,0,2,4
2017-2018,La Liga,279,Alberto de la Bella,es ESP,DF,Real Sociedad,31,1985,17,17,"1,526",0,1,0,0,4,0
2017-2018,La Liga,280,Mehdi Lacen,dz ALG,MF,Getafe,33,1984,4,0,68,0,0,0,0,1,0
2017-2018,La Liga,281,Mehdi Lacen,dz ALG,MF,Málaga,33,1984,15,12,"1,054",0,0,0,0,2,0
2017-2018,La Liga,282,Víctor Laguardia,es ESP,DF,Alavés,27,1989,17,17,"1,530",2,0,0,0,3,0
2017-2018,La Liga,283,Aymeric Laporte,fr FRA,DF,Athletic Club,23,1994,19,19,"1,710",0,0,0,0,5,0
2017-2018,La Liga,284,Borja Lasso,es ESP,MF,Sevilla,23,1994,1,1,53,0,0,0,0,0,0
2017-2018,La Liga,285,Toni Lato,es ESP,DF,Valencia,19,1997,16,9,798,0,1,0,0,4,0
2017-2018,La Liga,286,Miguel Layún,mx MEX,DF,Sevilla,29,1988,16,11,"1,187",2,0,0,0,4,0
2017-2018,La Liga,287,Iñigo Lekue,es ESP,"DF,FW",Athletic Club,24,1993,32,22,"2,115",0,1,0,0,3,0
2017-2018,La Liga,288,Mauricio Lemos,uy URU,"DF,MF",Las Palmas,21,1995,16,14,"1,260",0,0,0,0,6,0
2017-2018,La Liga,289,Clément Lenglet,fr FRA,DF,Sevilla,22,1995,35,33,"3,000",3,1,0,0,9,0
2017-2018,La Liga,290,Pedro León,es ESP,"FW,MF",Eibar,30,1986,12,10,930,0,4,0,0,1,0
2017-2018,La Liga,291,Sergio León,es ESP,FW,Betis,28,1989,31,23,"1,974",11,1,0,1,5,0
2017-2018,La Liga,292,Jefferson Lerma,co COL,MF,Levante,22,1994,26,25,"2,135",0,1,0,0,16,0
2017-2018,La Liga,293,Maxime Lestienne,be BEL,"MF,FW",Málaga,25,1992,12,8,667,0,1,0,0,1,0
2017-2018,La Liga,294,Raúl Lizoain,es ESP,GK,Las Palmas,26,1991,11,11,990,0,0,0,0,0,0
2017-2018,La Liga,295,Diego Llorente,es ESP,DF,Real Sociedad,23,1993,27,26,"2,324",3,1,0,0,8,2
2017-2018,La Liga,296,Marcos Llorente,es ESP,MF,Real Madrid,22,1995,13,5,554,0,0,0,0,1,0
2017-2018,La Liga,297,Stanislav Lobotka,sk SVK,MF,Celta Vigo,22,1994,38,34,"3,062",0,0,0,0,2,0
2017-2018,La Liga,298,David Lombán,es ESP,DF,Eibar,30,1987,13,11,995,1,0,0,0,3,0
2017-2018,La Liga,299,Pedro López Muñoz,es ESP,DF,Levante,33,1983,21,18,"1,591",0,0,0,0,3,0
2017-2018,La Liga,300,Adrián López,es ESP,"FW,MF",La Coruña,29,1988,30,26,"2,343",9,6,0,0,1,0
2017-2018,La Liga,301,Alberto López,es ESP,DF,Málaga,22,1995,1,0,45,0,0,0,0,0,0
2017-2018,La Liga,302,Andoni López,es ESP,DF,Athletic Club,21,1996,1,1,90,0,0,0,0,0,0
2017-2018,La Liga,303,David López,es ESP,"DF,MF",Espanyol,27,1989,37,37,"3,330",1,0,0,0,7,0
2017-2018,La Liga,304,Diego López,es ESP,GK,Espanyol,35,1981,11,11,942,0,0,0,0,1,0
2017-2018,La Liga,305,Iván López,es ESP,DF,Levante,23,1993,3,3,172,0,1,0,0,0,0
2017-2018,La Liga,306,Javi López,es ESP,DF,Espanyol,31,1986,14,12,965,0,0,0,0,4,0
2017-2018,La Liga,307,Pau López,es ESP,GK,Espanyol,22,1994,28,27,"2,478",0,0,0,0,2,0
2017-2018,La Liga,308,Pedro López,es ESP,GK,Betis,22,1995,5,4,412,0,0,0,0,0,0
2017-2018,La Liga,309,Víctor López,es ESP,"MF,FW",Alavés,20,1997,1,1,59,0,0,0,0,0,0
2017-2018,La Liga,310,Anthony Lozano,hn HON,"FW,MF",Girona,24,1993,14,4,477,1,0,0,0,0,0
2017-2018,La Liga,311,José Luis Gayà,es ESP,DF,Valencia,22,1995,34,33,"2,915",0,2,0,0,11,0
2017-2018,La Liga,312,José Luis Morales,es ESP,"MF,FW",Levante,30,1987,35,35,"3,053",10,8,3,3,7,2
2017-2018,La Liga,313,Filipe Luís,br BRA,DF,Atlético Madrid,31,1985,20,19,"1,656",1,2,0,0,4,0
2017-2018,La Liga,314,Luisinho,pt POR,DF,La Coruña,32,1985,30,29,"2,621",1,1,0,1,12,0
2017-2018,La Liga,315,Douglas Luiz,br BRA,"MF,FW",Girona,19,1998,15,1,322,0,0,0,0,4,0
2017-2018,La Liga,316,Saša Lukić,rs SRB,MF,Levante,20,1996,16,12,992,0,2,0,0,4,0
2017-2018,La Liga,317,Antonio Luna,es ESP,DF,Levante,26,1991,23,22,"2,021",0,2,0,0,5,0
2017-2018,La Liga,318,Pablo Maffeo,es ESP,"MF,DF",Girona,20,1997,33,32,"2,645",0,0,0,0,11,0
2017-2018,La Liga,319,Nemanja Maksimović,rs SRB,"MF,FW",Valencia,22,1995,14,6,560,0,0,0,0,1,0
2017-2018,La Liga,320,Hugo Mallo,es ESP,DF,Celta Vigo,26,1991,34,34,"2,998",0,5,0,0,12,0
2017-2018,La Liga,321,Aïssa Mandi,dz ALG,DF,Betis,25,1991,34,34,"3,024",1,0,0,0,9,1
2017-2018,La Liga,322,Martín Mantovani,ar ARG,DF,Leganés,33,1984,13,10,"1,021",1,0,0,0,3,0
2017-2018,La Liga,323,José Manuel Jurado,es ESP,"MF,FW",Espanyol,31,1986,29,20,"1,499",0,3,0,0,1,0
2017-2018,La Liga,324,Marcelo,br BRA,DF,Real Madrid,29,1988,28,26,"2,262",2,6,0,0,3,1
2017-2018,La Liga,325,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,28,1989,21,20,"1,654",1,3,0,0,5,0
2017-2018,La Liga,326,José María Giménez,uy URU,DF,Atlético Madrid,22,1995,23,17,"1,696",1,1,0,0,6,0
2017-2018,La Liga,327,Adrián Marín,es ESP,DF,Villarreal,20,1997,3,2,233,0,0,0,0,1,0
2017-2018,La Liga,328,Guillermo Maripán,cl CHI,DF,Alavés,23,1994,19,17,"1,531",0,0,0,0,4,0
2017-2018,La Liga,329,Roger Martí,es ESP,FW,Levante,26,1991,17,10,960,3,2,1,1,4,0
2017-2018,La Liga,330,Aarón Martín,es ESP,DF,Espanyol,20,1997,32,31,"2,816",0,0,0,0,6,0
2017-2018,La Liga,331,Carlos Martínez,es ESP,DF,Real Sociedad,31,1986,1,0,3,0,0,0,0,0,0
2017-2018,La Liga,332,Emiliano Martínez,ar ARG,GK,Getafe,24,1992,5,5,450,0,0,0,0,0,0
2017-2018,La Liga,333,Iñigo Martínez,es ESP,DF,Real Sociedad,26,1991,12,12,"1,055",1,0,0,0,0,0
2017-2018,La Liga,334,Iñigo Martínez,es ESP,DF,Athletic Club,26,1991,16,16,"1,440",0,0,0,0,5,0
2017-2018,La Liga,335,Roger Martínez,co COL,FW,Villarreal,23,1994,8,2,235,1,0,0,0,1,0
2017-2018,La Liga,336,Javier Mascherano,ar ARG,DF,Barcelona,33,1984,7,6,542,0,0,0,0,0,0
2017-2018,La Liga,337,Borja Mayoral,es ESP,FW,Real Madrid,20,1997,14,3,349,3,1,0,0,0,0
2017-2018,La Liga,338,Róbert Mazáň,sk SVK,DF,Celta Vigo,23,1994,2,1,82,0,0,0,0,0,0
2017-2018,La Liga,339,Álvaro Medrán,es ESP,"MF,FW",Alavés,23,1994,17,9,953,2,0,0,0,2,0
2017-2018,La Liga,340,Álvaro Medrán,es ESP,MF,Valencia,23,1994,1,1,72,0,0,0,0,0,0
2017-2018,La Liga,341,Óscar Melendo,es ESP,"MF,FW",Espanyol,19,1997,18,6,693,0,1,0,0,1,0
2017-2018,La Liga,342,Brais Méndez,es ESP,"MF,FW",Celta Vigo,20,1997,20,12,951,1,2,0,0,0,0
2017-2018,La Liga,343,Gabriel Mercado,ar ARG,DF,Sevilla,30,1987,26,25,"2,116",0,1,0,0,9,0
2017-2018,La Liga,344,Sabin Merino,es ESP,"FW,MF",Athletic Club,25,1992,13,4,376,0,0,0,0,1,0
2017-2018,La Liga,345,Roque Mesa,es ESP,MF,Sevilla,28,1989,7,4,344,0,0,0,0,2,0
2017-2018,La Liga,346,Lionel Messi,ar ARG,"FW,MF",Barcelona,30,1987,36,32,"3,002",34,12,2,4,3,0
2017-2018,La Liga,347,Michel,br BRA,DF,Las Palmas,27,1990,28,26,"2,151",0,1,0,0,5,2
2017-2018,La Liga,348,Santi Mina,es ESP,FW,Valencia,21,1995,32,17,"1,560",12,2,1,1,4,0
2017-2018,La Liga,349,Yerry Mina,co COL,DF,Barcelona,22,1994,5,4,372,0,0,0,0,2,0
2017-2018,La Liga,350,Ignasi Miquel,es ESP,DF,Málaga,24,1992,20,20,"1,772",0,0,0,0,5,1
2017-2018,La Liga,351,Luka Modrić,hr CRO,MF,Real Madrid,31,1985,26,23,"1,966",1,5,0,0,3,0
2017-2018,La Liga,352,Johan Mojica,co COL,"MF,DF",Girona,24,1992,30,22,"2,137",0,4,0,0,6,0
2017-2018,La Liga,353,Jorge Molina,es ESP,FW,Getafe,35,1982,36,31,"2,779",7,3,3,6,10,0
2017-2018,La Liga,354,Francisco Molinero,es ESP,DF,Getafe,32,1985,10,5,583,0,0,0,0,5,0
2017-2018,La Liga,355,Momo,es ESP,"FW,MF",Las Palmas,35,1982,13,8,672,0,1,0,0,3,0
2017-2018,La Liga,356,Jefferson Montero,ec ECU,"FW,MF",Getafe,27,1989,4,0,61,0,0,0,0,0,0
2017-2018,La Liga,357,Martín Montoya,es ESP,DF,Valencia,26,1991,25,24,"2,152",0,4,0,0,7,0
2017-2018,La Liga,358,Walter Montoya,ar ARG,FW,Sevilla,24,1993,1,1,75,0,0,0,0,0,0
2017-2018,La Liga,359,Shaquell Moore,us USA,DF,Levante,20,1996,6,5,425,0,0,0,0,0,0
2017-2018,La Liga,360,Emre Mor,tr TUR,"FW,MF",Celta Vigo,20,1997,23,4,679,1,1,0,0,4,0
2017-2018,La Liga,361,Sergio Mora,es ESP,MF,Getafe,37,1979,26,6,826,0,0,0,0,5,0
2017-2018,La Liga,362,Erik Morán,es ESP,MF,Leganés,26,1991,6,2,231,0,0,0,0,2,0
2017-2018,La Liga,363,Gerard Moreno,es ESP,FW,Espanyol,25,1992,38,38,"3,411",16,1,1,2,4,0
2017-2018,La Liga,364,Héctor Moreno,mx MEX,DF,Real Sociedad,29,1988,8,8,720,1,0,0,0,1,0
2017-2018,La Liga,365,Marlos Moreno,co COL,MF,Girona,20,1996,2,0,33,0,0,0,0,0,0
2017-2018,La Liga,366,Loren Morón,es ESP,FW,Betis,23,1993,15,12,"1,061",7,0,0,0,3,0
2017-2018,La Liga,367,Pedro Mosquera,es ESP,MF,La Coruña,29,1988,23,16,"1,395",0,2,0,0,7,0
2017-2018,La Liga,368,Toni Moya,es ESP,DF,Atlético Madrid,19,1998,1,0,4,0,0,0,0,0,0
2017-2018,La Liga,369,Álex Mula,es ESP,"MF,FW",Málaga,21,1996,11,7,560,0,0,0,0,1,0
2017-2018,La Liga,370,Iker Muniain,es ESP,"MF,FW",Athletic Club,24,1992,14,7,784,4,2,0,0,1,0
2017-2018,La Liga,371,Marc Muniesa,es ESP,DF,Girona,25,1992,13,13,"1,125",0,1,0,0,2,0
2017-2018,La Liga,372,Ezequiel Muñoz,ar ARG,DF,Leganés,26,1990,19,17,"1,406",0,1,0,0,2,0
2017-2018,La Liga,373,Sulley Muntari,gh GHA,MF,La Coruña,32,1984,8,6,402,0,0,0,0,3,0
2017-2018,La Liga,374,Luis Muriel,co COL,FW,Sevilla,26,1991,29,17,"1,610",7,2,0,0,4,0
2017-2018,La Liga,375,Jeison Murillo,co COL,DF,Valencia,25,1992,17,15,"1,374",0,0,0,0,4,0
2017-2018,La Liga,376,Fahad Al-Muwallad,sa KSA,"FW,MF",Levante,20,1996,2,0,29,0,0,0,0,0,0
2017-2018,La Liga,377,Alfred N'Diaye,sn SEN,"DF,MF",Villarreal,27,1990,2,1,102,0,0,0,0,0,0
2017-2018,La Liga,378,Nacho,es ESP,DF,Real Madrid,27,1990,27,22,"2,075",3,0,0,0,7,0
2017-2018,La Liga,379,Matías Nahuel,es ESP,"FW,MF",Betis,20,1996,7,3,252,0,0,0,0,2,0
2017-2018,La Liga,380,Naldo,br BRA,DF,Espanyol,28,1988,11,10,920,0,0,0,0,2,0
2017-2018,La Liga,381,Nano,es ESP,FW,Levante,22,1995,9,2,282,0,0,0,0,1,0
2017-2018,La Liga,382,Naranjo,es ESP,"FW,MF",Leganés,23,1994,16,6,567,1,1,0,0,2,0
2017-2018,La Liga,383,Juanjo Narváez,co COL,MF,Betis,22,1995,7,4,303,0,0,0,0,0,0
2017-2018,La Liga,384,Fernando Navarro,es ESP,DF,La Coruña,35,1982,15,11,"1,049",0,0,0,0,4,0
2017-2018,La Liga,385,Marc Navarro,es ESP,DF,Espanyol,22,1995,19,10,"1,110",1,1,0,0,3,0
2017-2018,La Liga,386,Rafa Navarro,es ESP,DF,Betis,23,1994,3,1,135,0,0,0,0,0,0
2017-2018,La Liga,387,Ximo Navarro,es ESP,DF,Las Palmas,27,1990,31,29,"2,610",0,1,0,0,12,0
2017-2018,La Liga,388,Jesús Navas,es ESP,"FW,DF",Sevilla,31,1985,26,20,"1,765",1,1,0,0,2,0
2017-2018,La Liga,389,Keylor Navas,cr CRC,GK,Real Madrid,30,1986,27,27,"2,430",0,0,0,0,1,0
2017-2018,La Liga,390,Raúl Navas,es ESP,DF,Real Sociedad,29,1988,20,20,"1,790",0,2,0,0,4,0
2017-2018,La Liga,391,Merveille Ndockyt,cg CGO,MF,Getafe,19,1998,6,0,71,0,0,0,0,1,0
2017-2018,La Liga,392,Neto,br BRA,GK,Valencia,28,1989,33,33,"2,970",0,0,0,0,2,0
2017-2018,La Liga,393,Saúl Ñíguez,es ESP,MF,Atlético Madrid,22,1994,36,35,"3,155",2,4,0,0,9,0
2017-2018,La Liga,394,Nolito,es ESP,"FW,MF",Sevilla,30,1986,30,17,"1,599",4,5,0,1,4,0
2017-2018,La Liga,395,Unai Núñez,es ESP,DF,Athletic Club,20,1997,32,32,"2,850",1,0,0,0,11,0
2017-2018,La Liga,396,Steven Nzonzi,fr FRA,MF,Sevilla,28,1988,27,26,"2,216",1,1,0,0,2,0
2017-2018,La Liga,397,Jan Oblak,si SVN,GK,Atlético Madrid,24,1993,37,37,"3,330",0,0,0,0,1,0
2017-2018,La Liga,398,Álvaro Odriozola,es ESP,DF,Real Sociedad,21,1995,35,32,"2,920",0,4,0,0,3,2
2017-2018,La Liga,399,Oier Olazábal,es ESP,GK,Levante,27,1989,26,26,"2,340",0,0,0,0,2,0
2017-2018,La Liga,400,Paulo Oliveira,pt POR,DF,Eibar,25,1992,26,25,"2,212",0,0,0,0,3,0
2017-2018,La Liga,401,Mathías Olivera,uy URU,"FW,MF",Getafe,19,1997,3,1,105,1,0,0,0,0,0
2017-2018,La Liga,402,Michael Olunga,ke KEN,FW,Girona,23,1994,14,4,439,3,0,0,0,0,0
2017-2018,La Liga,403,Javier Ontiveros,es ESP,"MF,FW",Málaga,19,1997,12,1,398,0,1,0,0,4,0
2017-2018,La Liga,404,Fabián Orellana,cl CHI,"MF,FW",Eibar,31,1986,17,13,"1,178",3,2,0,0,5,2
2017-2018,La Liga,405,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,20,1997,35,31,"2,767",12,5,0,0,4,0
2017-2018,La Liga,406,Daniel Pacheco,es ESP,"MF,FW",Getafe,26,1991,11,0,186,0,0,0,0,0,0
2017-2018,La Liga,407,Fernando Pacheco,es ESP,GK,Alavés,25,1992,38,37,"3,360",0,0,0,0,2,0
2017-2018,La Liga,408,Costel Pantilimon,ro ROU,GK,La Coruña,30,1987,6,6,540,0,0,0,0,0,0
2017-2018,La Liga,409,Rubén Pardo,es ESP,MF,Real Sociedad,24,1992,6,3,222,0,1,0,0,0,1
2017-2018,La Liga,410,Nicolás Pareja,ar ARG,DF,Sevilla,33,1984,5,5,405,0,0,0,0,2,0
2017-2018,La Liga,411,Daniel Parejo,es ESP,MF,Valencia,28,1989,34,34,"2,998",7,8,6,6,15,1
2017-2018,La Liga,412,Thomas Partey,gh GHA,"MF,DF",Atlético Madrid,24,1993,33,28,"2,373",3,0,0,0,6,0
2017-2018,La Liga,413,Paulinho,br BRA,MF,Barcelona,29,1988,34,21,"1,948",9,2,0,0,2,0
2017-2018,La Liga,414,Gabriel Paulista,br BRA,DF,Valencia,26,1990,30,29,"2,586",0,0,0,0,6,2
2017-2018,La Liga,415,Giampaolo Pazzini,it ITA,FW,Levante,32,1984,9,5,446,1,0,0,0,1,0
2017-2018,La Liga,416,Alfonso Pedraza,es ESP,"MF,DF",Alavés,21,1996,33,27,"2,440",3,5,0,0,5,0
2017-2018,La Liga,417,Rubén Peña,es ESP,"DF,FW",Eibar,26,1991,28,18,"1,733",1,1,0,0,1,0
2017-2018,La Liga,418,Gabriel Peñalba,ar ARG,MF,Las Palmas,32,1984,7,7,570,0,1,0,0,3,0
2017-2018,La Liga,419,Adalberto Peñaranda,ve VEN,"FW,MF",Málaga,20,1997,13,11,798,0,0,0,0,3,0
2017-2018,La Liga,420,Andreas Pereira,br BRA,"MF,FW",Valencia,21,1996,23,12,"1,083",1,3,0,0,5,0
2017-2018,La Liga,421,Hernán Pérez,py PAR,"MF,FW",Alavés,28,1989,10,4,375,0,0,0,0,2,0
2017-2018,La Liga,422,Hernán Pérez,py PAR,MF,Espanyol,28,1989,4,1,141,0,0,0,0,1,0
2017-2018,La Liga,423,Lucas Pérez,es ESP,FW,La Coruña,28,1988,35,31,"2,797",8,6,3,4,3,0
2017-2018,La Liga,424,Rubén Pérez,es ESP,MF,Leganés,28,1989,31,29,"2,513",0,0,0,0,13,0
2017-2018,La Liga,425,Pablo Piatti,ar ARG,"MF,FW",Espanyol,28,1989,30,22,"1,733",2,4,1,1,0,0
2017-2018,La Liga,426,Tomás Pina Isla,es ESP,MF,Alavés,29,1987,30,28,"2,384",1,0,0,0,8,0
2017-2018,La Liga,427,Gerard Piqué,es ESP,DF,Barcelona,30,1987,30,29,"2,631",2,0,0,0,8,0
2017-2018,La Liga,428,Guido Pizarro,ar ARG,MF,Sevilla,27,1990,24,19,"1,755",1,0,0,0,9,0
2017-2018,La Liga,429,Carles Planas,es ESP,"DF,MF",Girona,26,1991,5,2,193,0,0,0,0,0,0
2017-2018,La Liga,430,Pere Pons,es ESP,MF,Girona,24,1993,31,30,"2,555",0,1,0,0,8,0
2017-2018,La Liga,431,Francisco Portillo,es ESP,"MF,FW",Getafe,27,1990,33,28,"2,449",2,3,1,2,6,0
2017-2018,La Liga,432,Portu,es ESP,"FW,MF",Girona,25,1992,37,35,"2,981",11,4,0,0,5,0
2017-2018,La Liga,433,Sergio Postigo,es ESP,DF,Levante,28,1988,30,27,"2,424",1,0,0,0,6,0
2017-2018,La Liga,434,Darío Poveda,es ESP,FW,Villarreal,20,1997,1,0,3,0,0,0,0,0,0
2017-2018,La Liga,435,Andrés Prieto,es ESP,GK,Málaga,23,1993,4,4,360,0,0,0,0,0,0
2017-2018,La Liga,436,Xabi Prieto,es ESP,MF,Real Sociedad,33,1983,25,24,"1,914",3,5,1,1,1,0
2017-2018,La Liga,437,Dani Raba,es ESP,"MF,FW",Villarreal,21,1995,21,14,"1,110",2,4,0,0,3,1
2017-2018,La Liga,438,Nemanja Radoja,rs SRB,MF,Celta Vigo,24,1993,26,11,"1,111",0,0,0,0,3,0
2017-2018,La Liga,439,Ivan Rakitić,hr CRO,MF,Barcelona,29,1988,35,31,"2,831",1,3,0,0,4,0
2017-2018,La Liga,440,Jonás Ramalho,es ESP,DF,Girona,24,1993,26,25,"2,299",0,0,0,0,3,0
2017-2018,La Liga,441,Benito Ramírez,es ESP,"FW,MF",Las Palmas,22,1995,4,1,167,0,0,0,0,0,0
2017-2018,La Liga,442,Sandro Ramírez,es ESP,"FW,MF",Sevilla,22,1995,13,7,721,0,1,0,0,0,0
2017-2018,La Liga,443,Toño Ramírez,es ESP,GK,Real Sociedad,30,1986,4,3,317,0,0,0,0,0,0
2017-2018,La Liga,444,Iván Ramis,es ESP,DF,Eibar,32,1984,16,15,"1,302",3,0,0,0,4,0
2017-2018,La Liga,445,Omar Ramos,es ESP,"FW,MF",Leganés,29,1988,23,18,"1,421",0,1,0,0,3,0
2017-2018,La Liga,446,Sergio Ramos,es ESP,DF,Real Madrid,31,1986,26,26,"2,290",4,1,2,3,9,4
2017-2018,La Liga,447,Recio,es ESP,MF,Málaga,26,1991,22,21,"1,835",1,2,1,1,10,2
2017-2018,La Liga,448,Alberto Redondo,es ESP,DF,Getafe,20,1997,1,1,90,0,0,0,0,0,0
2017-2018,La Liga,449,Loïc Rémy,fr FRA,FW,Las Palmas,30,1987,12,6,768,5,0,0,0,1,0
2017-2018,La Liga,450,Loïc Rémy,fr FRA,"FW,MF",Getafe,30,1987,11,6,456,3,0,1,1,3,2
2017-2018,La Liga,451,Federico Ricca,uy URU,DF,Málaga,22,1994,14,13,"1,107",0,1,0,0,4,0
2017-2018,La Liga,452,Diego Rico,es ESP,DF,Leganés,24,1993,26,26,"2,228",2,2,0,0,9,2
2017-2018,La Liga,453,Mikel Rico,es ESP,MF,Athletic Club,32,1984,17,13,"1,173",0,0,0,0,2,0
2017-2018,La Liga,454,Sergio Rico,es ESP,GK,Sevilla,23,1993,24,23,"2,157",0,0,0,0,2,0
2017-2018,La Liga,455,Asier Riesgo,es ESP,GK,Eibar,33,1983,1,1,90,0,0,0,0,0,0
2017-2018,La Liga,456,Cristian Rivera,es ESP,MF,Eibar,20,1997,7,2,247,0,0,0,0,0,0
2017-2018,La Liga,457,Rober,es ESP,"DF,MF",Levante,22,1995,25,19,"1,912",0,0,0,0,4,0
2017-2018,La Liga,458,Roberto,es ESP,GK,Málaga,31,1986,34,34,"3,060",0,0,0,0,0,0
2017-2018,La Liga,459,Sergi Roberto,es ESP,DF,Barcelona,25,1992,30,24,"2,221",1,7,0,0,3,2
2017-2018,La Liga,460,Álex Robles,es ESP,DF,Málaga,18,1999,1,1,90,0,0,0,0,0,0
2017-2018,La Liga,461,Marc Roca,es ESP,MF,Espanyol,20,1996,8,2,269,0,0,0,0,0,0
2017-2018,La Liga,462,Rubén Rochina,es ESP,MF,Levante,26,1991,5,1,154,1,0,0,0,0,0
2017-2018,La Liga,463,Rodri,es ESP,MF,Villarreal,21,1996,37,36,"3,227",1,3,0,0,8,0
2017-2018,La Liga,464,Rodrigo,es ESP,FW,Valencia,26,1991,37,31,"2,670",16,4,1,1,4,0
2017-2018,La Liga,465,Kévin Rodrigues,pt POR,DF,Real Sociedad,23,1994,20,18,"1,638",1,2,0,0,2,0
2017-2018,La Liga,466,Ángel Rodríguez,es ESP,FW,Getafe,30,1987,33,26,"2,288",13,3,0,1,6,0
2017-2018,La Liga,467,Iván Rodríguez,es ESP,DF,Málaga,21,1996,1,0,21,0,0,0,0,1,0
2017-2018,La Liga,468,Diego Rolán,uy URU,"FW,MF",Málaga,24,1993,26,21,"1,947",5,0,0,0,0,0
2017-2018,La Liga,469,Esteban Rolón,ar ARG,MF,Málaga,22,1995,8,6,415,0,0,0,0,1,0
2017-2018,La Liga,470,Óscar Romero,py PAR,"MF,FW",Alavés,25,1992,5,2,253,0,0,0,0,0,0
2017-2018,La Liga,471,Cristiano Ronaldo,pt POR,FW,Real Madrid,32,1985,27,27,"2,288",26,5,3,4,1,0
2017-2018,La Liga,472,Facundo Roncaglia,ar ARG,DF,Celta Vigo,30,1987,21,17,"1,511",0,0,0,0,2,0
2017-2018,La Liga,473,Roberto Rosales,ve VEN,DF,Málaga,28,1988,35,35,"3,122",1,0,0,0,10,0
2017-2018,La Liga,474,Rubén,es ESP,GK,La Coruña,33,1984,28,27,"2,480",0,0,0,0,3,0
2017-2018,La Liga,475,Aitor Ruibal,es ESP,FW,Betis,21,1996,2,0,10,0,0,0,0,0,0
2017-2018,La Liga,476,Fabián Ruiz Peña,es ESP,MF,Betis,21,1996,34,30,"2,656",3,6,0,0,3,0
2017-2018,La Liga,477,Víctor Ruiz,es ESP,DF,Villarreal,28,1989,27,27,"2,416",2,0,0,0,10,2
2017-2018,La Liga,478,Antonio Rukavina,rs SRB,DF,Villarreal,33,1984,17,14,"1,275",0,0,0,0,5,0
2017-2018,La Liga,479,Gerónimo Rulli,ar ARG,GK,Real Sociedad,25,1992,26,26,"2,340",0,0,0,0,3,0
2017-2018,La Liga,480,Enric Saborit,es ESP,DF,Athletic Club,25,1992,19,16,"1,433",0,1,0,0,5,0
2017-2018,La Liga,481,Mujaid Sadick,es ESP,DF,La Coruña,17,2000,2,1,107,0,0,0,0,0,0
2017-2018,La Liga,482,Armando Sadiku,al ALB,FW,Levante,26,1991,6,4,268,0,0,0,0,1,0
2017-2018,La Liga,483,Sergi Samper,es ESP,MF,Las Palmas,22,1995,2,2,142,0,0,0,0,0,0
2017-2018,La Liga,484,Jairo Samperio,es ESP,"FW,DF",Las Palmas,24,1993,11,6,555,0,0,0,0,1,0
2017-2018,La Liga,485,Mikel San José,es ESP,MF,Athletic Club,28,1989,26,24,"2,153",1,1,0,0,5,0
2017-2018,La Liga,486,Antonio Sanabria,py PAR,FW,Betis,21,1996,17,8,854,8,0,0,0,0,0
2017-2018,La Liga,487,Carlos Sánchez,co COL,MF,Espanyol,31,1986,14,13,"1,122",0,0,0,0,3,0
2017-2018,La Liga,488,Sergio Sánchez,es ESP,DF,Espanyol,31,1986,2,1,102,0,0,0,0,1,0
2017-2018,La Liga,489,Víctor Sánchez,es ESP,"DF,MF",Espanyol,29,1987,30,29,"2,452",0,2,0,0,13,0
2017-2018,La Liga,490,Arona Sané,sn SEN,MF,Atlético Madrid,22,1995,1,0,66,0,0,0,0,0,0
2017-2018,La Liga,491,Nicola Sansone,it ITA,"FW,MF",Villarreal,25,1991,18,5,649,5,1,1,1,1,0
2017-2018,La Liga,492,Christian Santos,ve VEN,FW,Alavés,29,1988,10,5,438,2,0,0,0,3,2
2017-2018,La Liga,493,Pablo Sarabia,es ESP,"FW,MF",Sevilla,25,1992,34,27,"2,394",6,5,0,0,8,2
2017-2018,La Liga,494,Imanol Sarriegi,es ESP,"MF,FW",Eibar,22,1995,3,0,43,0,0,0,0,1,0
2017-2018,La Liga,495,Stefan Savić,me MNE,DF,Atlético Madrid,26,1991,27,26,"2,299",0,0,0,0,6,0
2017-2018,La Liga,496,Fabian Schär,ch SUI,DF,La Coruña,25,1991,25,25,"2,219",2,2,0,0,10,0
2017-2018,La Liga,497,Nélson Semedo,pt POR,DF,Barcelona,23,1993,24,17,"1,500",0,0,0,0,1,0
2017-2018,La Liga,498,Rúben Semedo,pt POR,"DF,MF",Villarreal,23,1994,4,3,229,0,0,0,0,0,0
2017-2018,La Liga,499,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,25,1992,22,12,994,1,0,0,0,2,0
