Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,Serie A,51,Domenico Berardi,it ITA,FW,Sassuolo,24,1994,31,29,"2,493",14,10,2,3,6,1
2019-2020,Serie A,52,Álex Berenguer,es ESP,"MF,FW",Torino,24,1995,29,21,"1,823",6,2,0,0,4,0
2019-2020,Serie A,53,Bartosz Bereszyński,pl POL,DF,Sampdoria,27,1992,28,27,"2,402",0,0,0,0,10,0
2019-2020,Serie A,54,Etrit Berisha,al ALB,GK,SPAL,30,1989,26,26,"2,340",0,0,0,0,2,0
2019-2020,Serie A,55,Valon Berisha,xk KVX,"MF,FW",Lazio,26,1993,3,0,33,0,0,0,0,0,0
2019-2020,Serie A,56,Federico Bernardeschi,it ITA,"MF,FW",Juventus,25,1994,29,19,"1,571",1,1,0,0,6,0
2019-2020,Serie A,57,Andrea Bertolacci,it ITA,MF,Sampdoria,28,1991,12,8,534,0,0,0,0,3,0
2019-2020,Serie A,58,Lucas Biglia,ar ARG,MF,Milan,33,1986,14,8,685,0,1,0,0,4,0
2019-2020,Serie A,59,Cristiano Biraghi,it ITA,"DF,MF",Inter,26,1992,26,18,"1,576",2,6,0,0,3,0
2019-2020,Serie A,60,Davide Biraschi,it ITA,DF,Genoa,25,1994,24,22,"1,971",0,1,0,0,3,1
2019-2020,Serie A,61,Valter Birsa,si SVN,MF,Cagliari,32,1986,13,4,430,0,0,0,0,1,0
2019-2020,Serie A,62,Dimitri Bisoli,it ITA,MF,Brescia,25,1994,25,24,"2,152",1,1,0,0,6,0
2019-2020,Serie A,63,Birkir Bjarnason,is ISL,"MF,FW",Brescia,31,1988,13,9,798,0,1,0,0,1,0
2019-2020,Serie A,64,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,32,1987,14,6,599,1,0,0,0,2,0
2019-2020,Serie A,65,Salvatore Bocchetti,it ITA,DF,Hellas Verona,32,1986,5,3,303,0,0,0,0,2,0
2019-2020,Serie A,66,Jeremie Boga,ci CIV,FW,Sassuolo,22,1997,34,28,"2,513",11,2,0,0,0,0
2019-2020,Serie A,67,Giacomo Bonaventura,it ITA,"MF,FW",Milan,29,1989,29,13,"1,338",3,5,0,0,2,0
2019-2020,Serie A,68,Federico Bonazzoli,it ITA,"FW,MF",Sampdoria,22,1997,19,7,744,6,0,0,0,1,0
2019-2020,Serie A,69,Kevin Bonifazi,it ITA,DF,SPAL,23,1996,14,13,"1,191",1,0,0,0,2,1
2019-2020,Serie A,70,Kevin Bonifazi,it ITA,DF,Torino,23,1996,3,3,247,1,0,0,0,0,0
2019-2020,Serie A,71,Federico Bonini,it ITA,DF,Bologna,17,2001,1,0,7,0,0,0,0,0,0
2019-2020,Serie A,72,Leonardo Bonucci,it ITA,DF,Juventus,32,1987,35,35,"3,082",3,0,0,0,10,0
2019-2020,Serie A,73,Fabio Borini,it ITA,"MF,FW",Milan,28,1991,2,1,70,0,0,0,0,1,0
2019-2020,Serie A,74,Fabio Borini,it ITA,"FW,MF",Hellas Verona,28,1991,14,9,808,3,0,1,1,1,1
2019-2020,Serie A,75,Mehdi Bourabia,ma MAR,MF,Sassuolo,27,1991,17,10,925,1,2,0,0,7,1
2019-2020,Serie A,76,Federico Brancolini,it ITA,GK,Fiorentina,18,2001,1,0,6,0,0,0,0,0,0
2019-2020,Serie A,77,Gleison Bremer,br BRA,DF,Torino,22,1997,27,27,"2,270",3,1,0,0,6,2
2019-2020,Serie A,78,Marco Brescianini,it ITA,MF,Milan,19,2000,1,0,25,0,0,0,0,0,0
2019-2020,Serie A,79,Marcelo Brozović,hr CRO,MF,Inter,26,1992,32,30,"2,701",3,6,0,0,9,0
2019-2020,Serie A,80,Gastón Brugman,uy URU,MF,Parma,26,1992,23,17,"1,458",0,2,0,0,5,0
2019-2020,Serie A,81,Gianluigi Buffon,it ITA,GK,Juventus,41,1978,9,9,810,0,0,0,0,0,0
2019-2020,Serie A,82,Fabrizio Cacciatore,it ITA,DF,Cagliari,32,1986,16,14,"1,153",0,0,0,0,1,1
2019-2020,Serie A,83,Martín Cáceres,uy URU,DF,Fiorentina,32,1987,27,27,"2,356",1,0,0,0,10,1
2019-2020,Serie A,84,Felipe Caicedo,ec ECU,FW,Lazio,30,1988,30,18,"1,406",9,2,0,1,7,0
2019-2020,Serie A,85,Davide Calabria,it ITA,DF,Milan,22,1996,25,16,"1,622",1,1,0,0,4,2
2019-2020,Serie A,86,Riccardo Calafiori,it ITA,DF,Roma,17,2002,1,1,59,0,0,0,0,0,0
2019-2020,Serie A,87,Mattia Caldara,it ITA,DF,Atalanta,25,1994,14,11,959,0,1,0,0,1,0
2019-2020,Serie A,88,Marco Calderoni,it ITA,DF,Lecce,30,1989,26,24,"2,064",3,2,0,0,7,0
2019-2020,Serie A,89,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,25,1994,35,34,"2,704",9,9,1,1,6,0
2019-2020,Serie A,90,José Callejón,es ESP,"FW,MF",Napoli,32,1987,33,25,"2,172",4,7,0,0,2,0
2019-2020,Serie A,91,Emre Can,de GER,MF,Juventus,25,1994,8,2,284,0,0,0,0,2,0
2019-2020,Serie A,92,Antonio Candreva,it ITA,DF,Inter,32,1987,32,24,"1,993",5,7,0,0,5,0
2019-2020,Serie A,93,Gianmarco Cangiano,it ITA,"FW,MF",Bologna,17,2001,3,0,21,0,0,0,0,0,0
2019-2020,Serie A,94,Gianluca Caprari,it ITA,"FW,MF",Parma,26,1993,12,7,589,2,0,1,1,1,0
2019-2020,Serie A,95,Gianluca Caprari,it ITA,"FW,MF",Sampdoria,26,1993,18,5,667,3,0,0,0,4,1
2019-2020,Serie A,96,Francesco Caputo,it ITA,FW,Sassuolo,31,1987,36,33,"2,931",21,7,2,2,3,0
2019-2020,Serie A,97,Andrea Carboni,it ITA,"DF,MF",Cagliari,18,2001,7,5,368,0,0,0,0,5,2
2019-2020,Serie A,98,Francesco Cassata,it ITA,MF,Genoa,22,1997,24,18,"1,458",2,0,0,0,11,2
2019-2020,Serie A,99,Timothy Castagne,be BEL,DF,Atalanta,23,1995,27,19,"1,769",1,2,0,0,4,0
2019-2020,Serie A,100,Samu Castillejo,es ESP,"FW,MF",Milan,24,1995,22,16,"1,209",2,3,0,0,3,1
2019-2020,Serie A,101,Lucas Castro,ar ARG,MF,Cagliari,30,1989,15,6,606,2,0,0,0,2,0
2019-2020,Serie A,102,Lucas Castro,ar ARG,MF,SPAL,30,1989,7,6,425,0,0,0,0,0,0
2019-2020,Serie A,103,Gaetano Castrovilli,it ITA,MF,Fiorentina,22,1997,33,31,"2,673",3,2,0,0,10,0
2019-2020,Serie A,104,Danilo Cataldi,it ITA,MF,Lazio,24,1994,21,3,592,1,0,0,0,3,0
2019-2020,Serie A,105,Federico Ceccherini,it ITA,DF,Fiorentina,27,1992,15,8,835,0,0,0,0,3,0
2019-2020,Serie A,106,Christian Celesia,it ITA,DF,Torino,17,2002,1,0,1,0,0,0,0,0,0
2019-2020,Serie A,107,Luca Ceppitelli,it ITA,DF,Cagliari,29,1989,16,15,"1,246",2,0,0,0,5,0
2019-2020,Serie A,108,Alberto Cerri,it ITA,FW,SPAL,23,1996,8,5,420,1,0,0,0,1,0
2019-2020,Serie A,109,Alberto Cerri,it ITA,FW,Cagliari,23,1996,11,1,244,1,0,0,0,1,0
2019-2020,Serie A,110,Julian Chabot,de GER,DF,Sampdoria,21,1998,8,7,569,1,0,0,0,1,1
2019-2020,Serie A,111,Jhon Chancellor,ve VEN,DF,Brescia,27,1992,26,26,"2,244",3,0,0,0,3,0
2019-2020,Serie A,112,Giorgio Chiellini,it ITA,DF,Juventus,34,1984,4,3,202,1,0,0,0,0,0
2019-2020,Serie A,113,Federico Chiesa,it ITA,"FW,DF",Fiorentina,21,1997,34,31,"2,637",11,6,1,2,7,0
2019-2020,Serie A,114,Vlad Chiricheș,ro ROU,DF,Sassuolo,29,1989,9,8,707,0,0,0,0,0,0
2019-2020,Serie A,115,Luca Cigarini,it ITA,MF,Cagliari,33,1986,22,19,"1,598",0,4,0,0,8,1
2019-2020,Serie A,116,Thiago Cionek,pl POL,DF,SPAL,33,1986,28,23,"2,169",0,1,0,0,11,0
2019-2020,Serie A,117,Andrea Cistana,it ITA,DF,Brescia,22,1997,21,21,"1,838",1,0,0,0,7,1
2019-2020,Serie A,118,Denilho Cleonise,nl NED,FW,Genoa,17,2001,4,0,47,0,0,0,0,2,0
2019-2020,Serie A,119,Ebrima Colley,gm GAM,FW,Atalanta,19,2000,5,0,82,0,1,0,0,1,0
2019-2020,Serie A,120,Omar Colley,gm GAM,DF,Sampdoria,26,1992,31,30,"2,772",0,1,0,0,10,0
2019-2020,Serie A,121,Simone Colombi,it ITA,GK,Parma,28,1991,4,4,360,0,0,0,0,0,0
2019-2020,Serie A,122,Lorenzo Colombo,it ITA,FW,Milan,17,2002,1,0,9,0,0,0,0,0,0
2019-2020,Serie A,123,Andrea Consigli,it ITA,GK,Sassuolo,32,1987,31,31,"2,790",0,0,0,0,1,0
2019-2020,Serie A,124,Andrea Conti,it ITA,DF,Milan,25,1994,23,21,"1,725",0,2,0,0,8,0
2019-2020,Serie A,125,Gabriele Corbo,it ITA,DF,Bologna,19,2000,2,1,122,0,0,0,0,1,0
2019-2020,Serie A,126,Andreas Cornelius,dk DEN,FW,Parma,26,1993,26,17,"1,494",12,3,0,0,1,0
2019-2020,Serie A,127,Joaquín Correa,ar ARG,"FW,MF",Lazio,24,1994,30,22,"2,002",9,2,0,0,0,0
2019-2020,Serie A,128,Angelo da Costa Júnior,br BRA,GK,Bologna,35,1983,1,1,90,0,0,0,0,0,0
2019-2020,Serie A,129,Douglas Costa,br BRA,"FW,MF",Juventus,28,1990,23,7,802,1,4,0,0,1,0
2019-2020,Serie A,130,Alessio Cragno,it ITA,GK,Cagliari,25,1994,16,16,"1,440",0,0,0,0,1,0
2019-2020,Serie A,131,Domenico Criscito,it ITA,DF,Genoa,32,1986,26,24,"2,053",8,0,7,9,7,0
2019-2020,Serie A,132,Bryan Cristante,it ITA,MF,Roma,24,1995,26,18,"1,616",1,3,0,0,7,1
2019-2020,Serie A,133,Sebastián Cristóforo,uy URU,MF,Fiorentina,25,1993,1,1,90,0,0,0,0,0,0
2019-2020,Serie A,134,Juan Cuadrado,co COL,DF,Juventus,31,1988,33,28,"2,654",2,5,0,0,7,1
2019-2020,Serie A,135,Jaume Cuéllar,bo BOL,"FW,MF",SPAL,17,2001,2,1,70,0,0,0,0,0,0
2019-2020,Serie A,136,Felipe Curcio,br BRA,DF,Brescia,26,1993,1,0,5,0,0,0,0,0,0
2019-2020,Serie A,137,Patrick Cutrone,it ITA,FW,Fiorentina,21,1998,19,9,838,4,1,0,0,1,0
2019-2020,Serie A,138,Lennart-Marten Czyborra,de GER,DF,Atalanta,20,1999,1,0,17,0,0,0,0,0,0
2019-2020,Serie A,139,Marco D'Alessandro,it ITA,"MF,DF",SPAL,28,1991,15,10,781,2,0,0,0,0,1
2019-2020,Serie A,140,Danilo D'Ambrosio,it ITA,DF,Inter,30,1988,22,15,"1,402",4,0,0,0,6,0
2019-2020,Serie A,141,Felice D'Amico,it ITA,MF,Sampdoria,18,2000,2,0,3,0,0,0,0,0,0
2019-2020,Serie A,142,Jacopo Da Riva,it ITA,FW,Atalanta,18,2000,1,0,1,0,0,0,0,0,0
2019-2020,Serie A,143,Bryan Dabo,bf BFA,MF,SPAL,27,1992,16,13,"1,122",1,4,0,0,4,0
2019-2020,Serie A,144,Felipe dal Belo,br BRA,DF,SPAL,35,1984,15,11,997,0,0,0,0,5,0
2019-2020,Serie A,145,Christian Dalle Mura,it ITA,MF,Fiorentina,17,2002,1,0,1,0,0,0,0,0,0
2019-2020,Serie A,146,Danilo,br BRA,DF,Juventus,28,1991,22,16,"1,440",2,0,0,0,4,1
2019-2020,Serie A,147,Andrea Danzi,it ITA,MF,Hellas Verona,20,1999,1,0,1,0,0,0,0,0,0
2019-2020,Serie A,148,Matteo Darmian,it ITA,DF,Parma,29,1989,33,30,"2,685",1,1,0,0,6,0
2019-2020,Serie A,149,Paweł Dawidowicz,pl POL,DF,Hellas Verona,24,1995,15,7,693,1,0,0,0,4,2
2019-2020,Serie A,150,Sebastien De Maio,fr FRA,DF,Udinese,32,1987,21,17,"1,500",0,0,0,0,1,0
2019-2020,Serie A,151,Rodrigo De Paul,ar ARG,MF,Udinese,25,1994,34,33,"2,822",7,6,0,0,5,1
2019-2020,Serie A,152,Mattia De Sciglio,it ITA,DF,Juventus,26,1992,9,6,471,0,0,0,0,1,0
2019-2020,Serie A,153,Lorenzo De Silvestri,it ITA,DF,Torino,31,1988,29,28,"2,243",0,0,0,0,2,0
2019-2020,Serie A,154,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,28,1991,17,9,980,3,3,1,1,1,0
2019-2020,Serie A,155,Alessandro Deiola,it ITA,MF,Cagliari,23,1995,1,0,1,0,0,0,0,0,0
2019-2020,Serie A,156,Alessandro Deiola,it ITA,MF,Lecce,23,1995,10,8,717,1,1,0,0,3,0
2019-2020,Serie A,157,Cristian Dell'Orco,it ITA,DF,Lecce,25,1994,14,11,"1,007",0,1,0,0,2,1
2019-2020,Serie A,158,Merih Demiral,tr TUR,DF,Juventus,21,1998,6,5,418,1,1,0,0,1,0
2019-2020,Serie A,159,Diego Demme,de GER,MF,Napoli,27,1991,15,10,902,1,0,0,0,6,0
2019-2020,Serie A,160,Stefano Denswil,nl NED,DF,Bologna,26,1993,26,25,"2,240",0,1,0,0,7,1
2019-2020,Serie A,161,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,22,1997,29,21,"1,854",0,1,0,0,7,0
2019-2020,Serie A,162,Kastriot Dermaku,al ALB,DF,Parma,27,1992,16,10,"1,026",0,0,0,0,2,0
2019-2020,Serie A,163,Daniele Dessena,it ITA,MF,Brescia,32,1987,24,22,"1,869",2,0,0,0,7,1
2019-2020,Serie A,164,Mattia Destro,it ITA,"FW,MF",Genoa,28,1991,8,1,150,0,0,0,0,0,0
2019-2020,Serie A,165,Mattia Destro,it ITA,FW,Bologna,28,1991,5,2,185,0,0,0,0,2,0
2019-2020,Serie A,166,Samuel Di Carmine,it ITA,FW,Hellas Verona,30,1988,22,17,"1,293",8,0,1,2,3,0
2019-2020,Serie A,167,Federico Di Francesco,it ITA,FW,SPAL,25,1994,20,13,"1,082",2,0,0,0,4,0
2019-2020,Serie A,168,Giovanni Di Lorenzo,it ITA,DF,Napoli,25,1993,33,33,"2,970",3,3,0,0,5,0
2019-2020,Serie A,169,Amadou Diawara,gn GUI,MF,Roma,22,1997,22,19,"1,518",1,1,1,1,4,0
2019-2020,Serie A,170,Mitchell Dijks,nl NED,DF,Bologna,26,1993,13,12,"1,006",0,0,0,0,4,0
2019-2020,Serie A,171,Federico Dimarco,it ITA,DF,Hellas Verona,21,1997,13,5,521,0,3,0,0,1,0
2019-2020,Serie A,172,Federico Dimarco,it ITA,"DF,MF",Inter,21,1997,3,0,27,0,0,0,0,0,0
2019-2020,Serie A,173,Koffi Djidji,ci CIV,DF,Torino,26,1992,17,9,851,0,0,0,0,0,0
2019-2020,Serie A,174,Berat Djimsiti,al ALB,DF,Atalanta,26,1993,34,32,"2,783",2,1,0,0,5,0
2019-2020,Serie A,175,Nicolás Domínguez,ar ARG,MF,Bologna,21,1998,16,7,699,0,1,0,0,1,0
2019-2020,Serie A,176,Giulio Donati,it ITA,DF,Lecce,29,1990,20,20,"1,760",1,0,0,0,4,0
2019-2020,Serie A,177,Alfredo Donnarumma,it ITA,FW,Brescia,28,1990,31,20,"1,684",7,2,2,2,1,0
2019-2020,Serie A,178,Gianluigi Donnarumma,it ITA,GK,Milan,20,1999,36,36,"3,201",0,0,0,0,3,0
2019-2020,Serie A,179,Bartłomiej Drągowski,pl POL,GK,Fiorentina,21,1997,31,31,"2,790",0,0,0,0,1,0
2019-2020,Serie A,180,Léo Duarte,br BRA,DF,Milan,23,1996,6,4,405,0,0,0,0,2,0
2019-2020,Serie A,181,Edgaras Dubickas,lt LTU,DF,Lecce,21,1998,1,0,3,0,0,0,0,0,0
2019-2020,Serie A,182,Alfred Duncan,gh GHA,MF,Sassuolo,26,1993,13,10,843,1,5,0,0,3,0
2019-2020,Serie A,183,Alfred Duncan,gh GHA,MF,Fiorentina,26,1993,13,10,887,1,1,0,0,2,0
2019-2020,Serie A,184,Paulo Dybala,ar ARG,"FW,MF",Juventus,25,1993,33,25,"2,155",11,6,1,1,5,0
2019-2020,Serie A,185,Edin Džeko,ba BIH,FW,Roma,33,1986,35,31,"2,854",16,7,0,0,4,0
2019-2020,Serie A,186,Blerim Džemaili,ch SUI,MF,Bologna,33,1986,14,8,698,1,1,0,0,2,0
2019-2020,Serie A,187,Simone Edera,it ITA,"MF,FW",Torino,22,1997,13,4,398,1,1,0,0,4,1
2019-2020,Serie A,188,Albin Ekdal,se SWE,MF,Sampdoria,30,1989,32,27,"2,385",0,2,0,0,8,0
2019-2020,Serie A,189,Elif Elmas,mk MKD,MF,Napoli,19,1999,26,12,"1,134",1,1,0,0,7,0
2019-2020,Serie A,190,Alan Empereur,br BRA,DF,Hellas Verona,25,1994,13,8,855,0,0,0,0,3,0
2019-2020,Serie A,191,Christian Eriksen,dk DEN,MF,Inter,27,1992,17,8,703,1,2,0,0,0,0
2019-2020,Serie A,192,Espeto,br BRA,"DF,MF",SPAL,22,1997,32,24,"2,110",1,2,0,0,9,1
2019-2020,Serie A,193,Sebastiano Esposito,it ITA,FW,Inter,17,2002,7,2,199,1,0,1,1,2,0
2019-2020,Serie A,194,Valentin Eysseric,fr FRA,MF,Fiorentina,27,1992,3,0,42,0,0,0,0,0,0
2019-2020,Serie A,195,Valentin Eysseric,fr FRA,"MF,FW",Hellas Verona,27,1992,6,3,353,0,0,0,0,3,0
2019-2020,Serie A,196,Luca Falbo,it ITA,DF,Lazio,19,2000,1,0,2,0,0,0,0,0,0
2019-2020,Serie A,197,Filippo Falco,it ITA,"FW,MF",Lecce,27,1992,30,24,"2,014",4,6,0,0,0,0
2019-2020,Serie A,198,Wladimiro Falcone,it ITA,GK,Sampdoria,24,1995,2,2,180,0,0,0,0,1,0
2019-2020,Serie A,199,Iago Falque,es ESP,"MF,FW",Torino,29,1990,4,1,102,0,0,0,0,0,0
2019-2020,Serie A,200,Iago Falque,es ESP,MF,Genoa,29,1990,10,6,519,2,1,2,3,0,0
2019-2020,Serie A,201,Andri Fannar Baldursson,is ISL,MF,Bologna,17,2002,7,0,143,0,0,0,0,0,0
2019-2020,Serie A,202,Paolo Faragò,it ITA,DF,Cagliari,26,1993,21,14,"1,343",1,1,0,0,3,0
2019-2020,Serie A,203,Davide Faraoni,it ITA,DF,Hellas Verona,27,1991,36,36,"3,228",5,3,0,0,6,0
2019-2020,Serie A,204,Mohamed Fares,dz ALG,"DF,MF",SPAL,23,1996,8,5,421,0,0,0,0,2,0
2019-2020,Serie A,205,Diego Farias,br BRA,"FW,MF",Lecce,29,1990,18,7,824,2,0,0,0,3,1
2019-2020,Serie A,206,Andrea Favilli,it ITA,FW,Genoa,22,1997,20,7,658,0,0,0,0,4,0
2019-2020,Serie A,207,Federico Fazio,ar ARG,DF,Roma,32,1987,16,14,"1,213",1,0,0,0,2,1
2019-2020,Serie A,208,Luiz Felipe,br BRA,DF,Lazio,22,1997,26,24,"2,024",1,1,0,0,6,0
2019-2020,Serie A,209,Lucas Felippe,br BRA,"MF,DF",Hellas Verona,19,2000,2,0,28,0,0,0,0,0,0
2019-2020,Serie A,210,Alex Ferrari,it ITA,DF,Sampdoria,25,1994,12,11,"1,005",0,0,0,0,4,0
2019-2020,Serie A,211,Sergio Floccari,it ITA,FW,SPAL,37,1981,24,9,942,1,0,0,0,3,0
2019-2020,Serie A,212,Alessandro Florenzi,it ITA,"DF,FW",Roma,28,1991,14,12,997,0,1,0,0,5,0
2019-2020,Serie A,213,Seko Fofana,ci CIV,MF,Udinese,24,1995,32,24,"2,249",3,7,0,0,4,0
2019-2020,Serie A,214,Gianluca Frabotta,it ITA,DF,Juventus,20,1999,1,1,90,0,0,0,0,0,0
2019-2020,Serie A,215,Remo Freuler,ch SUI,MF,Atalanta,27,1992,31,28,"2,337",2,2,0,0,3,0
2019-2020,Serie A,216,Daniel Fuzato,br BRA,GK,Roma,22,1997,1,1,90,0,0,0,0,0,0
2019-2020,Serie A,217,Matteo Gabbia,it ITA,DF,Milan,19,1999,9,6,680,0,0,0,0,1,0
2019-2020,Serie A,218,Manolo Gabbiadini,it ITA,FW,Sampdoria,27,1991,33,24,"2,035",11,1,1,1,2,0
2019-2020,Serie A,219,Gabriel,br BRA,GK,Lecce,26,1992,34,34,"2,997",0,0,0,0,4,0
2019-2020,Serie A,220,Luca Gagliano,it ITA,FW,Cagliari,19,2000,2,1,52,1,1,0,0,0,0
2019-2020,Serie A,221,Roberto Gagliardini,it ITA,MF,Inter,25,1994,24,21,"1,797",4,2,0,0,5,0
2019-2020,Serie A,222,Riccardo Gagliolo,se SWE,DF,Parma,29,1990,32,31,"2,604",3,2,0,0,7,0
2019-2020,Serie A,223,Daniele Gastaldello,it ITA,DF,Brescia,36,1983,8,4,389,0,0,0,0,1,0
2019-2020,Serie A,224,Gervinho,ci CIV,FW,Parma,32,1987,31,27,"2,270",7,4,0,1,3,0
2019-2020,Serie A,225,Rachid Ghezzal,dz ALG,"MF,FW",Fiorentina,27,1992,19,9,828,1,0,0,0,5,0
